district,rps01,rps02,rps03,rps04,rps05,rps06,rps07,rps08,rps09,rps10,rps11,rps12,rps13,rps14,rps15,rps16,rps17,rps18,rps19,rps20,rps21,rps22,rps23,rps24,rps25,rps26,rps27,rps28,rps29,rps30,rps31
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路４５號十三樓,9.72,住,,,1080110,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,94.92,2,1,1,有,有,10460000,110198,坡道平面,32.26,0,"2021/7/25 讓渡預售屋、或土地及建物分件登記案件；",RPQRMLKLOHHGFAF87DA,36.96,2.13,2.89,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路４５號十五樓,9.72,住,,,1080106,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,92.32,2,1,1,有,有,10500000,113735,坡道平面,29.67,0,"2020/5/20 讓渡預售屋、或土地及建物分件登記案件；",RPSRMLKLOHHGFAF08DA,36.96,2.13,2.89,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路５５號十三樓,9.09,住,,,1080106,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,88.16,2,1,1,有,有,10080000,114338,坡道平面,29.67,0,預售屋、或土地及建物分件登記案件；,RPOOMLQKOHHGFAF87DA,33.25,2.96,2.98,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路５３號十樓,17.46,住,,,1080120,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,146.56,3,2,2,有,有,17000000,115993,坡道平面,32.26,0,預售屋、或土地及建物分件登記案件；,RPPPMLQKOHHGFAF08DA,61.5,7.24,7.84,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路５３號十一樓,17.46,住,,,1080113,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,146.56,3,2,2,有,有,17560000,119814,坡道平面,32.26,0,"2021.2.9 讓渡預售屋、或土地及建物分件登記案件；",RPQPMLQKOHHGFAF18DA,61.5,7.24,7.84,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路３９號三樓,15.24,住,,,1080117,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,131.77,3,2,2,有,有,14680000,111406,坡道平面,32.26,0,預售屋、或土地及建物分件登記案件；,RPTOMLLLOHHGFAF97DA,53.26,5.37,8.04,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路３９號八樓,15.24,住,,,1080103,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,131.77,3,2,2,有,有,14800000,112317,坡道平面,32.26,0,預售屋、或土地及建物分件登記案件；,RPSPMLLLOHHGFAF97DA,53.26,5.37,8.04,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路３７號四樓,9.83,住,,,1080107,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,95.68,2,1,1,有,有,10280000,107441,坡道平面,32.26,0,預售屋、或土地及建物分件登記案件；,RPQRMLLLOHHGFAF97DA,37.18,1.46,3.85,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路３７號二樓,9.8,住,,,1080114,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,95.5,2,1,1,有,有,10600000,110995,坡道平面,32.26,0,"2021/7/23 讓渡預售屋、或土地及建物分件登記案件；",RPPTMLLLOHHGFAF08DA,37.18,1.34,3.85,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路３７號十三樓,9.83,住,,,1080112,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,95.68,2,1,1,有,有,10800000,112876,坡道平面,32.26,0,預售屋、或土地及建物分件登記案件；,RPRTMLLLOHHGFAF28DA,37.18,1.46,3.85,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路２３號十四樓,13.36,住,,,1080117,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,119.23,3,2,2,有,有,14460000,121278,坡道平面,32.26,0,2021/7/25讓渡預售屋、或土地及建物分件登記案件；,RPVOMLKMOHHGFAF18DA,48.73,6.01,3.53,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路２９號二樓,13.4,住,,,1080118,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,119.49,3,2,2,有,有,15000000,125534,坡道平面,32.26,0,預售屋、或土地及建物分件登記案件；,RPXRMLRLOHHGFAF66DA,49.9,5.01,3.53,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路２１號十三樓,15.17,住,,,1080110,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,131.29,3,1,2,有,有,15800000,120344,坡道平面,32.26,0,2021/4/20讓渡預售屋、或土地及建物分件登記案件；,RPQRMLNLOHHGFAF18DA,53.82,8.58,3.95,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路３１號五樓,8.05,住,,,1080116,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,83.85,2,1,1,有,有,8900000,106142,坡道平面,32.26,0,預售屋、或土地及建物分件登記案件；,RPURMLOLOHHGFAF68DA,28.88,1.83,3.85,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路３１號六樓,8.05,住,,,1080126,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,83.85,2,1,1,有,有,9230000,110078,坡道平面,32.26,0,預售屋、或土地及建物分件登記案件；,RPXSMLOLOHHGFAF09DA,28.88,1.83,3.85,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路４５號二樓,9.72,住,,,1080129,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,94.92,2,1,1,有,有,10550000,111146,坡道平面,32.26,0,其他；預售屋、或土地及建物分件登記案件；,RPXOMLKLOHHGFAF28DA,36.96,2.13,2.89,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路４９號十五樓,9.09,住,,,1080113,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,90.74,2,1,1,有,有,10200000,112409,坡道平面,32.26,0,預售屋、或土地及建物分件登記案件；,RPWRMLQKOHHGFAF98DA,33.89,2.31,2.98,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路３３號十二樓,12.78,住,,,1071223,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,115.32,3,1,1,有,有,13430000,116459,坡道平面,32.26,0,預售屋、或土地及建物分件登記案件；,RPVVMLNLOHHGFAF09DA,44.68,6.27,4.7,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路３３號十四樓,12.78,住,,,1071214,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,115.32,3,1,1,有,有,13850000,120101,坡道平面,32.26,0,2021/7/18：讓渡預售屋、或土地及建物分件登記案件；,RPQWMLNLOHHGFAF68DA,44.68,6.27,4.7,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路２９號十二樓,13.43,住,,,1071215,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,119.68,3,2,2,有,有,13730000,114723,坡道平面,32.26,0,2021/7/31讓渡預售屋、或土地及建物分件登記案件；,RPOUMLRLOHHGFAF68DA,49.9,5.14,3.53,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路２９號十樓,13.43,住,,,1071205,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,119.68,3,2,2,有,有,14000000,116979,坡道平面,32.26,0,預售屋、或土地及建物分件登記案件；,RPUTMLRLOHHGFAF56DA,49.9,5.14,3.53,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路４１號十五樓,15.31,住,,,1071208,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,132.21,3,2,2,有,有,15800000,119507,坡道平面,32.26,0,預售屋、或土地及建物分件登記案件；,RPPOMLLLOHHGFAF57DA,53.42,5.51,8.04,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路４１號七樓,15.31,住,,,1071222,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,129.61,3,2,2,有,有,15600000,120361,坡道平面,29.67,0,"2020/7/9 讓渡含傢俱設備費；預售屋、或土地及建物分件登記案件；",RPXUMLKLOHHGFAF88DA,53.42,5.51,8.04,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路４１號五樓,15.31,住,,,1071223,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,132.21,3,2,2,有,有,15150000,114590,坡道平面,32.26,0,預售屋、或土地及建物分件登記案件；,RPTUMLKLOHHGFAF48DA,53.42,5.51,8.04,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路４５號八樓,9.72,住,,,1071208,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,94.92,2,1,1,有,有,10500000,110619,坡道平面,32.26,0,預售屋、或土地及建物分件登記案件；,RPVQMLKLOHHGFAF28DA,36.96,2.13,2.89,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路４５號十樓,9.72,住,,,1071223,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,94.92,2,1,1,有,有,10350000,109039,坡道平面,32.26,0,預售屋、或土地及建物分件登記案件；,RPXQMLKLOHHGFAF48DA,36.96,2.13,2.89,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路４７號六樓,9.87,住,,,1071229,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,95.98,2,1,1,有,有,10080000,105022,坡道平面,32.26,0,預售屋、或土地及建物分件登記案件；,RPSRMLRKOHHGFAF68DA,36.96,2.84,2.89,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路４７號八樓,9.87,住,,,1071215,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,95.98,2,1,1,有,有,10100000,105230,坡道平面,32.26,0,預售屋、或土地及建物分件登記案件；,RPURMLRKOHHGFAF88DA,36.96,2.84,2.89,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路４７號九樓,9.87,住,,,1071228,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,95.98,2,1,1,有,有,10400000,108356,坡道平面,32.26,0,其他；預售屋、或土地及建物分件登記案件；,RPVRMLRKOHHGFAF98DA,36.96,2.84,2.89,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路４３號十三樓,10.37,住,,,1071231,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,99.31,2,1,1,有,有,11290000,113684,坡道平面,32.26,0,預售屋、或土地及建物分件登記案件；,RPOTMLKLOHHGFAF87DA,38.47,2.5,3.95,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路４３號十五樓,10.37,住,,,1071208,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,99.31,2,1,1,有,有,11500000,115799,坡道平面,32.26,0,預售屋、或土地及建物分件登記案件；,RPQTMLKLOHHGFAF08DA,38.47,2.5,3.95,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路４５號十四樓,9.72,住,,,1071206,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,94.92,2,1,1,有,有,10420000,109777,坡道平面,32.26,0,預售屋、或土地及建物分件登記案件；,RPRRMLKLOHHGFAF97DA,36.96,2.13,2.89,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路５５號二樓,9.09,住,,,1071202,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,88.16,2,1,1,有,有,9650000,109460,坡道平面,29.67,0,"2022/04/06 讓渡其他；預售屋、或土地及建物分件登記案件；",RPXQMLPKOHHGFAF88DA,33.25,2.96,2.98,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路５１號八樓,17.46,住,,,1071216,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,146.56,3,2,2,有,有,16660000,113674,坡道平面,32.26,0,預售屋、或土地及建物分件登記案件；,RPWPMLPKOHHGFAF68DA,61.5,7.24,7.84,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路５５號九樓,9.09,住,,,1071226,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,90.76,2,1,1,有,有,9820000,108197,坡道平面,32.26,0,"2022/3/12 讓渡其他；預售屋、或土地及建物分件登記案件；",RPUNMLQKOHHGFAF38DA,33.25,2.96,2.98,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路５５號十一樓,9.09,住,,,1071215,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,90.76,2,1,1,有,有,10000000,110181,坡道平面,32.26,0,"2021/5/6 讓渡預售屋、或土地及建物分件登記案件；",RPWNMLQKOHHGFAF58DA,33.25,2.96,2.98,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路５５號十四樓,9.09,住,,,1071204,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,90.76,2,1,1,有,有,9900000,109079,坡道平面,32.26,0,預售屋、或土地及建物分件登記案件；,RPPOMLQKOHHGFAF97DA,33.25,2.96,2.98,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路５３號七樓,17.46,住,,,1071217,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,146.56,3,2,2,有,有,17580000,119951,坡道平面,32.26,0,其他；預售屋、或土地及建物分件登記案件；,RPWOMLQKOHHGFAF68DA,61.5,7.24,7.84,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路４９號十四樓,9.09,住,,,1071231,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,88.14,2,1,1,有,有,9630000,109258,坡道平面,29.67,0,預售屋、或土地及建物分件登記案件；,RPVRMLQKOHHGFAF88DA,33.89,2.31,2.98,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路２３號九樓,13.36,住,,,1071223,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,119.23,3,2,2,有,有,13680000,114736,坡道平面,32.26,0,2021/7/29讓渡預售屋、或土地及建物分件登記案件；,RPQOMLKMOHHGFAF67DA,48.73,6.01,3.53,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路２３號十三樓,13.36,住,,,1071213,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,119.23,3,2,2,有,有,13920000,116749,坡道平面,32.26,0,"2020/9/2 讓渡預售屋、或土地及建物分件登記案件；",RPUOMLKMOHHGFAF08DA,48.73,6.01,3.53,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路２３號二樓,13.33,住,,,1071229,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,119.04,3,2,2,有,有,14000000,117608,坡道平面,32.26,0,2020/2/2讓渡其他；預售屋、或土地及建物分件登記案件；,RPUVMLNLOHHGFAF98DA,48.73,5.88,3.53,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路２１號十二樓,15.17,住,,,1071216,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,128.7,3,1,2,有,有,15600000,121212,坡道平面,29.67,0,預售屋、或土地及建物分件登記案件；,RPRRMLNLOHHGFAF28DA,53.82,8.58,3.95,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路３１號七樓,8.05,住,,,1071217,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,83.85,2,1,1,有,有,9180000,109481,坡道平面,32.26,0,2021/7/27：讓渡含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPOTMLOLOHHGFAF28DA,28.88,1.83,3.85,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路２５號六樓,10.37,住,,,1071224,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,99.31,2,2,1,有,有,11100000,111771,坡道平面,32.26,0,預售屋、或土地及建物分件登記案件；,RPPTMLOLOHHGFAF38DA,39.51,1.32,4.09,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路２１號二樓,15.17,住,,,1071229,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,131.29,3,1,2,有,有,15700000,119583,坡道平面,32.26,0,"2020/2/22 讓渡含傢俱設備費；預售屋、或土地及建物分件登記案件；",RPVOMLNLOHHGFAF38DA,53.82,8.58,3.95,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路４５號五樓,9.72,住,,,1071204,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,94.92,2,1,1,有,有,10300000,108512,坡道平面,32.26,0,"111/6/17 讓渡預售屋、或土地及建物分件登記案件；",RPUPMLMKPHHGFAF28DA,36.96,2.13,2.89,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路４５號四樓,9.72,住,,,1071206,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,92.32,2,1,1,有,有,10300000,111568,坡道平面,29.67,0,其他；預售屋、或土地及建物分件登記案件；,RPQPMLKLOHHGFAF67DA,36.96,2.13,2.89,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路４５號十一樓,9.72,住,,,1071204,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,92.32,2,1,1,有,有,10360000,112218,坡道平面,29.67,0,預售屋、或土地及建物分件登記案件；,RPORMLKLOHHGFAF67DA,36.96,2.13,2.89,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路３３號二樓,12.78,住,,,1071129,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,115.32,3,1,1,有,有,14380000,124696,坡道平面,32.26,0,預售屋、或土地及建物分件登記案件；,RPTPMLNLOHHGFAF28DA,44.68,6.27,4.7,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路２９號十三樓,13.74,住,,,1071120,土地1建物1車位2,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,151.95,3,2,2,有,有,16180000,106482,坡道平面,64.52,0,預售屋、或土地及建物分件登記案件；,RPPUMLRLOHHGFAF78DA,49.9,5.14,3.53,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路２９號九樓,13.43,住,,,1071104,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,119.68,3,2,2,有,有,13880000,115976,坡道平面,32.26,0,2021/8/12讓渡含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPSTMLRLOHHGFAF98DA,49.9,5.14,3.53,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路２９號三樓,13.43,住,,,1071125,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,119.68,3,2,2,有,有,13500000,112801,坡道平面,32.26,0,預售屋、或土地及建物分件登記案件；,RPPSMLRLOHHGFAF58DA,49.9,5.14,3.53,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路２９號四樓,13.43,住,,,1071127,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,119.68,3,2,2,有,有,13700000,114472,坡道平面,32.26,0,預售屋、或土地及建物分件登記案件；,RPQSMLRLOHHGFAF68DA,49.9,5.14,3.53,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路５５號四樓,9.09,住,,,1071125,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,90.76,2,1,1,有,有,9800000,107977,坡道平面,32.26,0,預售屋、或土地及建物分件登記案件；,RPROMLTLOHHGFAF58DA,33.25,2.96,2.98,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路４１號六樓,15.31,住,,,1071103,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,132.21,3,2,2,有,有,15600000,117994,坡道平面,32.26,0,含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPVUMLKLOHHGFAF68DA,53.42,5.51,8.04,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路４７號二樓,9.87,住,,,1071101,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,93.38,2,1,1,有,有,11210000,120047,坡道平面,29.67,0,預售屋、或土地及建物分件登記案件；,RPXQMLRKOHHGFAF09DA,36.96,2.84,2.89,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路４３號十二樓,10.37,住,,,1071112,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,99.31,2,1,1,有,有,11480000,115598,坡道平面,32.26,0,含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPXSMLKLOHHGFAF68DA,38.47,2.5,3.95,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路４３號四樓,10.37,住,,,1071101,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,99.31,2,1,1,有,有,11210000,112879,坡道平面,32.26,0,預售屋、或土地及建物分件登記案件；,RPVRMLKLOHHGFAF38DA,38.47,2.5,3.95,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路４３號十樓,10.37,住,,,1071115,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,96.71,2,1,1,有,有,11170000,115500,坡道平面,29.67,0,預售屋、或土地及建物分件登記案件；,RPRSMLKLOHHGFAF08DA,38.47,2.5,3.95,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路５５號八樓,9.09,住,,,1071104,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,88.16,2,1,1,有,有,9750000,110594,坡道平面,29.67,0,其他；預售屋、或土地及建物分件登記案件；,RPTNMLQKOHHGFAF28DA,33.25,2.96,2.98,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路５５號十樓,9.09,住,,,1071119,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,90.76,2,1,1,有,有,10100000,111283,坡道平面,32.26,0,其他；預售屋、或土地及建物分件登記案件；,RPVNMLQKOHHGFAF48DA,33.25,2.96,2.98,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路５３號九樓,17.46,住,,,1071129,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,146.56,3,2,2,有,有,17400000,118723,坡道平面,32.26,0,"2021.6.8 讓渡其他；預售屋、或土地及建物分件登記案件；",RPOPMLQKOHHGFAF97DA,61.5,7.24,7.84,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路４９號三樓,9.09,住,,,1071116,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,90.74,2,1,1,有,有,9700000,106899,坡道平面,32.26,0,"2021/3/13 讓渡預售屋、或土地及建物分件登記案件；",RPXRMLQKOHHGFAF09DA,33.89,2.31,2.98,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路４９號四樓,9.09,住,,,1071114,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,90.74,2,1,1,有,有,9750000,107450,坡道平面,32.26,0,"2020/2/27 讓渡其他；預售屋、或土地及建物分件登記案件；",RPOSMLQKOHHGFAF28DA,33.89,2.31,2.98,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路４９號二樓,9.09,住,,,1071128,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,88.14,2,1,1,有,有,10680000,121171,坡道平面,29.67,0,預售屋、或土地及建物分件登記案件；,RPXPMLQKOHHGFAF88DA,33.89,2.31,2.98,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路４９號七樓,9.09,住,,,1071111,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,90.74,2,1,1,有,有,9700000,106899,坡道平面,32.26,0,預售屋、或土地及建物分件登記案件；,RPTQMLQKOHHGFAF58DA,33.89,2.31,2.98,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路４９號十三樓,9.09,住,,,1071124,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,90.74,2,1,1,有,有,9680000,106678,坡道平面,32.26,0,預售屋、或土地及建物分件登記案件；,RPURMLQKOHHGFAF78DA,33.89,2.31,2.98,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路４９號十二樓,9.09,住,,,1071108,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,90.74,2,1,1,有,有,9850000,108552,坡道平面,32.26,0,"2020/9/26 讓渡預售屋、或土地及建物分件登記案件；",RPUSMLQKOHHGFAF88DA,33.89,2.31,2.98,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路３９號六樓,15.24,住,,,1071110,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,131.77,3,2,2,有,有,15000000,113835,坡道平面,32.26,0,預售屋、或土地及建物分件登記案件；,RPXOMLLLOHHGFAF38DA,53.26,5.37,8.04,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路３７號六樓,9.83,住,,,1071110,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,93.09,2,1,1,有,有,10500000,112794,坡道平面,29.67,0,預售屋、或土地及建物分件登記案件；,RPQSMLLLOHHGFAF08DA,37.18,1.46,3.85,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路３７號七樓,9.83,住,,,1071109,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,95.68,2,1,1,有,有,10380000,108487,坡道平面,32.26,0,含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPSSMLLLOHHGFAF28DA,37.18,1.46,3.85,有
